# STN,DATE,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,,
344,16/12/2021,20211216,4,240,10,20,20,79,75,0,0,0,0,10347,50,8,97,7,0,0,0,0,0
344,16/12/2021,20211216,5,220,20,20,30,79,77,0,0,0,0,10349,58,8,98,7,0,0,0,0,0
344,16/12/2021,20211216,6,250,20,20,30,69,65,0,0,0,0,10353,60,8,97,5,0,0,0,0,0
344,16/12/2021,20211216,7,250,20,20,20,54,51,0,0,0,0,10357,4,1,98,7,1,0,0,0,0
344,16/12/2021,20211216,8,240,10,10,10,51,48,0,1,0,0,10367,2,6,98,7,1,0,0,0,0
344,16/12/2021,20211216,9,260,20,20,30,65,62,7,18,0,0,10372,58,0,98,7,1,0,0,0,0
344,16/12/2021,20211216,10,250,10,20,30,102,87,10,44,0,0,10376,65,0,90,5,0,0,0,0,0
344,16/12/2021,20211216,11,260,20,20,30,114,93,10,67,0,0,10378,67,0,87,5,0,0,0,0,0
344,16/12/2021,20211216,12,280,30,30,40,121,95,10,76,0,0,10378,70,0,84,7,0,0,0,0,0
344,16/12/2021,20211216,13,270,30,30,40,117,88,10,70,0,0,10377,70,0,82,5,0,0,0,0,0
344,16/12/2021,20211216,14,260,30,30,40,114,85,10,54,0,0,10376,70,0,81,5,0,0,0,0,0
344,16/12/2021,20211216,15,280,20,10,40,105,82,8,25,0,0,10380,70,1,85,5,0,0,0,0,0
344,16/12/2021,20211216,16,290,20,20,20,81,74,0,2,0,0,10385,64,4,95,5,0,0,0,0,0
344,16/12/2021,20211216,17,290,10,10,20,66,63,0,0,0,0,10389,10,6,98,7,0,0,0,0,0
344,16/12/2021,20211216,18,220,10,10,10,56,53,0,0,0,0,10391,1,8,98,7,1,0,0,0,0
344,16/12/2021,20211216,19,200,10,10,10,42,42,0,0,0,0,10394,1,4,99,7,1,0,0,0,0
344,16/12/2021,20211216,20,0,10,0,10,39,37,0,0,0,0,10397,2,7,98,7,1,0,0,0,0
344,16/12/2021,20211216,21,0,0,0,10,34,32,0,0,0,0,10399,1,9,98,7,1,0,0,0,0
344,16/12/2021,20211216,22,0,10,0,10,48,47,0,0,0,0,10400,1,9,99,7,1,0,0,0,0
344,16/12/2021,20211216,23,30,10,10,20,68,67,0,0,0,0,10402,1,9,99,7,1,0,0,0,0
344,16/12/2021,20211216,24,30,10,10,30,75,74,0,0,0,0,10401,2,9,99,7,1,0,0,0,0
344,17/12/2021,20211217,1,70,10,10,20,73,72,0,0,0,0,10401,8,8,99,7,1,0,0,0,0
344,17/12/2021,20211217,2,350,10,10,20,73,71,0,0,0,0,10401,6,8,99,7,1,0,0,0,0
344,17/12/2021,20211217,3,350,10,10,20,73,70,0,0,0,0,10400,18,8,98,7,1,0,0,0,0
344,17/12/2021,20211217,4,10,20,30,40,76,73,0,0,0,0,10399,28,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,5,10,20,30,40,75,72,0,0,0,0,10401,21,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,6,30,30,30,50,73,70,0,0,0,0,10402,57,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,7,50,20,20,40,75,72,0,0,0,0,10404,45,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,8,70,20,20,30,74,71,0,0,0,0,10408,33,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,9,60,10,10,20,77,74,0,5,0,0,10407,39,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,10,60,10,20,20,82,79,0,18,0,0,10412,57,8,98,7,0,0,0,0,0
344,17/12/2021,20211217,11,50,30,40,60,83,74,0,16,0,0,10415,63,8,94,5,0,0,0,0,0
344,17/12/2021,20211217,12,80,40,40,60,82,70,0,18,0,0,10411,65,8,92,5,0,0,0,0,0
344,17/12/2021,20211217,13,50,40,40,60,79,69,0,12,0,0,10411,65,8,93,5,0,0,0,0,0
344,17/12/2021,20211217,14,70,40,50,60,77,68,0,7,0,0,10409,65,8,93,5,0,0,0,0,0
344,17/12/2021,20211217,15,80,40,50,70,77,65,0,6,0,0,10409,65,8,92,5,0,0,0,0,0
344,17/12/2021,20211217,16,70,30,30,60,79,64,0,1,0,0,10408,70,8,90,5,0,0,0,0,0
344,17/12/2021,20211217,17,50,30,20,50,78,65,0,0,0,0,10408,65,8,91,5,0,0,0,0,0
344,17/12/2021,20211217,18,60,20,30,40,79,70,0,0,0,0,10411,60,8,93,5,0,0,0,0,0
344,17/12/2021,20211217,19,70,30,30,50,80,72,0,0,0,0,10411,61,8,94,5,0,0,0,0,0
344,17/12/2021,20211217,20,50,20,30,40,79,72,0,0,0,0,10411,57,8,95,7,0,0,0,0,0
344,17/12/2021,20211217,21,60,30,30,50,78,70,0,0,0,0,10411,61,8,94,5,0,0,0,0,0
344,17/12/2021,20211217,22,70,30,30,60,77,70,0,0,0,0,10409,64,8,95,5,0,0,0,0,0
344,17/12/2021,20211217,23,40,20,20,40,74,70,0,0,0,0,10408,37,8,96,7,0,0,0,0,0
344,17/12/2021,20211217,24,40,20,20,40,75,71,0,0,0,0,10409,58,8,96,7,0,0,0,0,0
344,18/12/2021,20211218,1,60,30,30,50,76,70,0,0,0,0,10405,65,8,96,5,0,0,0,0,0
344,18/12/2021,20211218,2,70,30,20,60,76,72,0,0,0,0,10407,57,8,97,7,0,0,0,0,0
344,18/12/2021,20211218,3,70,30,30,50,75,71,0,0,0,0,10402,63,8,97,5,0,0,0,0,0
344,18/12/2021,20211218,4,50,30,30,40,72,68,0,0,0,0,10401,62,8,96,5,0,0,0,0,0
344,18/12/2021,20211218,5,50,30,30,50,70,69,0,0,0,0,10402,22,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,6,50,30,30,50,64,62,0,0,0,0,10403,34,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,7,30,20,20,40,60,59,0,0,0,0,10403,5,9,98,7,1,0,0,0,0
344,18/12/2021,20211218,8,70,30,30,50,55,53,0,0,0,0,10404,5,8,98,7,1,0,0,0,0
344,18/12/2021,20211218,9,70,30,30,40,52,51,0,7,0,0,10407,7,8,98,7,1,0,0,0,0
344,18/12/2021,20211218,10,80,20,20,30,54,52,0,19,0,0,10405,9,9,99,7,1,0,0,0,0
344,18/12/2021,20211218,11,40,20,20,30,54,52,0,22,0,0,10404,25,8,98,7,1,0,0,0,0
344,18/12/2021,20211218,12,60,20,30,40,55,54,0,28,0,0,10400,16,8,98,7,1,0,0,0,0
344,18/12/2021,20211218,13,40,20,30,40,55,54,0,25,0,0,10394,58,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,14,40,30,20,50,58,55,0,14,0,0,10390,34,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,15,70,20,10,30,57,54,0,7,0,0,10390,57,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,16,40,20,30,40,53,50,0,1,0,0,10390,62,8,97,5,0,0,0,0,0
344,18/12/2021,20211218,17,60,30,20,50,55,53,0,0,0,0,10389,33,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,18,110,20,10,30,57,55,0,0,0,0,10388,10,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,19,50,10,10,10,59,57,0,0,0,0,10387,5,9,98,7,1,0,0,0,0
344,18/12/2021,20211218,20,330,0,10,20,61,58,0,0,0,0,10384,10,8,98,7,1,0,0,0,0
344,18/12/2021,20211218,21,300,10,10,20,61,58,0,0,0,0,10382,28,8,98,7,0,0,0,0,0
344,18/12/2021,20211218,22,280,10,10,20,61,59,0,0,0,0,10381,8,8,99,7,1,0,0,0,0
344,18/12/2021,20211218,23,330,10,20,30,59,57,0,0,0,0,10378,9,9,98,7,1,0,0,0,0
344,18/12/2021,20211218,24,280,20,20,30,54,50,0,0,0,0,10374,61,8,97,7,1,0,0,0,0
344,19/12/2021,20211219,1,260,20,20,30,52,48,0,0,0,0,10368,44,8,97,7,0,0,0,0,0
344,19/12/2021,20211219,2,240,20,20,30,54,53,0,0,0,0,10364,9,8,98,7,1,0,0,0,0
344,19/12/2021,20211219,3,280,20,10,30,63,60,0,0,0,0,10359,26,8,98,7,1,0,0,0,0
344,19/12/2021,20211219,4,290,30,40,60,64,61,0,0,0,0,10351,20,8,98,7,0,0,0,0,0
344,19/12/2021,20211219,5,290,30,30,60,65,62,0,0,0,0,10345,50,8,98,7,0,0,0,0,0
344,19/12/2021,20211219,6,300,30,40,50,67,64,0,0,0,0,10345,24,8,98,7,0,0,0,0,0
344,19/12/2021,20211219,7,320,30,20,50,69,66,0,0,0,-1,10340,31,8,98,7,0,1,0,0,0
344,19/12/2021,20211219,8,330,30,30,60,68,64,0,0,0,0,10338,64,8,97,5,0,0,0,0,0
344,19/12/2021,20211219,9,350,30,20,50,70,69,0,8,0,-1,10336,19,8,98,7,0,1,0,0,0
344,19/12/2021,20211219,10,330,30,40,60,74,70,0,16,0,-1,10334,57,8,97,7,0,1,0,0,0
344,19/12/2021,20211219,11,330,30,20,60,74,67,0,22,0,0,10328,65,8,95,5,0,0,0,0,0
344,19/12/2021,20211219,12,350,40,50,70,77,63,0,14,0,0,10321,64,8,90,7,0,0,0,0,0
344,19/12/2021,20211219,13,360,40,50,70,72,57,0,14,0,0,10317,69,8,90,5,0,0,0,0,0
344,19/12/2021,20211219,14,360,30,20,70,71,63,0,10,0,0,10311,65,8,94,5,0,0,0,0,0
344,19/12/2021,20211219,15,360,30,30,50,71,61,0,6,0,0,10308,64,8,93,5,0,0,0,0,0
344,19/12/2021,20211219,16,340,20,20,50,71,63,0,1,0,0,10303,61,8,94,5,0,0,0,0,0
344,19/12/2021,20211219,17,350,20,20,40,72,60,0,0,0,0,10300,65,8,91,5,0,0,0,0,0
344,19/12/2021,20211219,18,360,20,20,50,73,59,0,0,0,0,10298,63,8,90,5,0,0,0,0,0
344,19/12/2021,20211219,19,330,20,20,40,74,58,0,0,0,0,10294,70,8,89,5,0,0,0,0,0
344,19/12/2021,20211219,20,350,20,20,40,76,57,0,0,0,0,10294,61,8,87,5,0,0,0,0,0
344,19/12/2021,20211219,21,360,30,30,60,70,62,0,0,0,0,10293,65,8,94,5,0,0,0,0,0
344,19/12/2021,20211219,22,360,40,40,60,68,62,0,0,0,-1,10292,60,8,96,7,0,1,0,0,0
344,19/12/2021,20211219,23,350,20,20,50,66,58,0,0,0,0,10289,65,8,95,5,0,0,0,0,0
344,19/12/2021,20211219,24,320,10,10,30,64,56,0,0,0,0,10288,65,8,94,7,0,0,0,0,0
344,20/12/2021,20211220,1,360,10,20,20,65,53,0,0,0,0,10286,65,8,91,5,0,0,0,0,0
344,20/12/2021,20211220,2,360,20,20,40,65,32,0,0,0,0,10284,68,8,79,5,0,0,0,0,0
344,20/12/2021,20211220,3,20,20,20,40,65,27,0,0,0,0,10281,68,8,77,5,0,0,0,0,0
344,20/12/2021,20211220,4,360,20,20,40,64,28,0,0,0,0,10281,69,8,77,5,0,0,0,0,0
344,20/12/2021,20211220,5,360,20,20,40,65,21,0,0,0,0,10281,70,8,73,5,0,0,0,0,0
344,20/12/2021,20211220,6,10,20,20,60,65,23,0,0,0,0,10283,69,8,74,5,0,0,0,0,0
344,20/12/2021,20211220,7,60,20,20,40,62,15,0,0,0,0,10284,74,8,72,5,0,0,0,0,0
344,20/12/2021,20211220,8,80,20,20,50,58,20,0,0,0,0,10284,75,8,76,5,0,0,0,0,0
344,20/12/2021,20211220,9,20,20,20,30,63,23,0,6,0,0,10289,73,8,75,5,0,0,0,0,0
344,20/12/2021,20211220,10,50,20,30,40,65,29,0,22,0,0,10291,74,8,77,5,0,0,0,0,0
344,20/12/2021,20211220,11,60,30,30,40,67,33,0,33,0,0,10291,75,8,79,5,0,0,0,0,0
344,20/12/2021,20211220,12,60,20,20,40,69,26,0,38,0,0,10288,75,8,73,5,0,0,0,0,0
344,20/12/2021,20211220,13,60,20,20,40,64,28,0,15,0,-1,10286,75,8,78,7,0,1,0,0,0
344,20/12/2021,20211220,14,70,30,30,40,60,25,0,14,0,0,10284,75,8,77,5,0,0,0,0,0
344,20/12/2021,20211220,15,60,20,10,50,58,21,0,9,0,0,10284,75,8,77,7,0,0,0,0,0
344,20/12/2021,20211220,16,60,20,20,30,41,11,0,1,0,0,10283,70,7,81,5,0,0,0,0,0
344,20/12/2021,20211220,17,100,20,10,30,46,17,0,0,0,0,10283,70,8,81,5,0,0,0,0,0
344,20/12/2021,20211220,18,360,10,10,20,41,9,0,0,0,0,10284,75,8,79,7,0,0,0,0,0
344,20/12/2021,20211220,19,40,10,10,20,41,4,0,0,0,0,10284,75,7,76,5,0,0,0,0,0
344,20/12/2021,20211220,20,70,10,20,20,30,-2,0,0,0,0,10284,75,0,79,5,0,0,0,0,0
344,20/12/2021,20211220,21,100,20,20,20,7,-9,0,0,0,0,10283,70,0,89,5,0,0,0,0,0
344,20/12/2021,20211220,22,90,10,10,20,7,-1,0,0,0,0,10282,65,1,94,5,0,0,0,0,0
344,20/12/2021,20211220,23,40,10,10,20,0,-4,0,0,0,0,10281,61,0,97,5,0,0,0,0,0
344,20/12/2021,20211220,24,100,10,20,30,-10,-13,0,0,0,0,10280,3,1,98,7,1,0,0,0,1
344,21/12/2021,20211221,1,50,20,10,20,-8,-10,0,0,0,0,10277,50,0,98,7,1,0,0,0,1
344,21/12/2021,20211221,2,70,10,10,20,-12,-14,0,0,0,0,10275,40,0,98,7,1,0,0,0,1
344,21/12/2021,20211221,3,40,10,10,20,-26,-32,0,0,0,0,10274,57,0,96,7,0,0,0,0,0
344,21/12/2021,20211221,4,50,10,10,20,-21,-24,0,0,0,0,10272,1,0,98,7,1,0,0,0,1
344,21/12/2021,20211221,5,20,10,10,20,-24,-26,0,0,0,0,10269,40,0,98,7,1,0,0,0,1
344,21/12/2021,20211221,6,50,10,10,10,-32,-35,0,0,0,0,10268,8,0,98,7,1,0,0,0,1
344,21/12/2021,20211221,7,40,10,10,20,-29,-31,0,0,0,0,10270,57,0,98,7,1,0,0,0,1
344,21/12/2021,20211221,8,60,10,10,20,-29,-32,0,0,0,0,10270,59,0,97,7,0,0,0,0,0
344,21/12/2021,20211221,9,60,20,20,30,-18,-23,8,25,0,0,10273,60,0,96,7,0,0,0,0,0
344,21/12/2021,20211221,10,100,20,20,30,4,-12,10,60,0,0,10272,65,0,89,5,0,0,0,0,0
344,21/12/2021,20211221,11,120,20,20,30,22,-14,10,80,0,0,10268,70,0,77,5,0,0,0,0,0
344,21/12/2021,20211221,12,100,20,20,30,32,-13,10,87,0,0,10262,75,0,72,7,0,0,0,0,0
344,21/12/2021,20211221,13,100,20,20,30,39,-19,10,77,0,0,10259,80,0,66,5,0,0,0,0,0
344,21/12/2021,20211221,14,80,20,20,30,35,-30,10,59,0,0,10257,83,0,62,5,0,0,0,0,0
344,21/12/2021,20211221,15,90,20,20,40,16,-25,8,27,0,0,10258,75,0,74,5,0,0,0,0,0
344,21/12/2021,20211221,16,70,20,20,30,5,-28,0,2,0,0,10260,75,0,78,5,0,0,0,0,0
344,21/12/2021,20211221,17,80,10,10,20,-2,-25,0,0,0,0,10262,70,0,84,5,0,0,0,0,0
344,21/12/2021,20211221,18,90,10,10,10,-17,-22,0,0,0,0,10263,63,1,96,5,0,0,0,0,0
344,21/12/2021,20211221,19,100,10,10,20,-17,-20,0,0,0,0,10263,58,3,98,7,0,0,0,0,0
344,21/12/2021,20211221,20,90,10,10,20,-17,-20,0,0,0,0,10264,59,3,97,7,0,0,0,0,0
344,21/12/2021,20211221,21,100,20,20,30,-22,-30,0,0,0,0,10263,59,8,94,7,0,0,0,0,0
344,21/12/2021,20211221,22,150,10,10,20,-31,-33,0,0,0,0,10261,58,8,98,7,0,0,0,0,0
344,21/12/2021,20211221,23,120,10,10,20,-30,-33,0,0,0,0,10258,58,6,97,7,0,0,0,0,0
344,21/12/2021,20211221,24,90,10,10,10,-32,-33,0,0,0,0,10260,50,8,98,7,0,0,0,0,0
344,22/12/2021,20211222,1,60,10,10,20,-24,-25,0,0,0,0,10258,50,8,98,7,0,0,0,0,0
344,22/12/2021,20211222,2,80,10,10,20,-36,-40,0,0,0,0,10256,47,8,96,7,0,0,0,0,0
344,22/12/2021,20211222,3,70,10,10,20,-41,-44,0,0,0,0,10259,34,8,97,7,0,0,0,0,0
344,22/12/2021,20211222,4,0,10,0,10,-40,-43,0,0,0,0,10255,28,8,98,7,0,0,0,0,0
344,22/12/2021,20211222,5,90,10,10,10,-45,-48,0,0,0,0,10251,22,8,97,7,0,0,0,0,0
344,22/12/2021,20211222,6,160,10,20,20,-46,-50,0,0,0,0,10250,22,8,97,7,0,0,0,0,0
344,22/12/2021,20211222,7,140,20,10,50,-43,-46,0,0,0,0,10249,17,8,97,7,1,0,0,0,1
344,22/12/2021,20211222,8,160,20,30,40,-29,-32,0,0,0,0,10248,57,8,97,7,1,0,0,0,1
344,22/12/2021,20211222,9,140,20,20,30,-20,-27,5,15,0,0,10247,63,8,95,7,0,0,0,0,0
344,22/12/2021,20211222,10,150,20,20,30,0,-18,7,37,0,0,10246,65,8,87,5,0,0,0,0,0
344,22/12/2021,20211222,11,160,20,20,40,9,-16,10,58,0,0,10244,70,8,83,5,0,0,0,0,0
344,22/12/2021,20211222,12,160,30,20,40,17,-23,10,75,0,0,10237,75,8,74,7,0,0,0,0,0
344,22/12/2021,20211222,13,150,20,20,30,18,-24,5,51,0,0,10228,75,8,73,5,0,0,0,0,0
344,22/12/2021,20211222,14,140,30,40,50,19,-29,8,42,0,0,10217,75,8,70,5,0,0,0,0,0
344,22/12/2021,20211222,15,130,20,20,50,14,-27,8,18,0,0,10212,75,8,74,5,0,0,0,0,0
344,22/12/2021,20211222,16,120,30,20,50,6,-25,0,2,0,0,10206,75,8,79,5,0,0,0,0,0
344,22/12/2021,20211222,17,140,20,10,50,4,-31,0,0,0,0,10206,75,8,77,5,0,0,0,0,0
344,22/12/2021,20211222,18,100,10,20,30,-23,-41,0,0,0,0,10201,70,8,87,5,0,0,0,0,0
344,22/12/2021,20211222,19,120,30,30,40,-5,-25,0,0,0,0,10190,70,8,85,5,0,0,0,0,0
344,22/12/2021,20211222,20,140,20,40,60,0,-30,0,0,0,0,10189,75,8,80,5,0,0,0,0,0
344,22/12/2021,20211222,21,160,30,30,50,-3,-35,0,0,0,0,10181,75,8,78,5,0,0,0,0,0
344,22/12/2021,20211222,22,140,20,30,40,-1,-29,0,0,0,0,10172,70,8,81,5,0,0,0,0,0
344,22/12/2021,20211222,23,160,30,30,40,7,-27,0,0,0,0,10168,75,8,78,5,0,0,0,0,0
344,22/12/2021,20211222,24,160,40,40,60,6,-26,0,0,0,0,10158,74,8,79,5,0,0,0,0,0
344,23/12/2021,20211223,1,170,40,40,60,3,-26,0,0,0,0,10151,69,8,80,5,0,0,0,0,0
344,23/12/2021,20211223,2,190,40,50,80,-1,-23,0,0,0,0,10146,60,8,85,5,0,0,0,0,0
344,23/12/2021,20211223,3,190,50,60,90,-3,-21,0,0,0,0,10136,56,8,88,7,0,0,0,0,0
344,23/12/2021,20211223,4,200,60,60,100,-2,-18,0,0,0,0,10132,50,8,89,7,0,0,0,0,0
344,23/12/2021,20211223,5,190,40,40,80,-1,-15,0,0,0,0,10127,50,8,90,7,0,0,0,0,0
344,23/12/2021,20211223,6,190,40,40,70,3,-12,0,0,0,0,10118,56,8,89,7,0,0,0,0,0
344,23/12/2021,20211223,7,180,40,40,90,6,-9,0,0,0,0,10114,56,8,89,7,0,0,0,0,0
344,23/12/2021,20211223,8,180,30,40,60,8,-8,0,0,0,-1,10113,56,8,89,7,0,1,1,0,0
344,23/12/2021,20211223,9,180,40,50,70,12,-6,0,7,0,0,10103,57,8,88,7,0,0,0,0,0
344,23/12/2021,20211223,10,190,50,50,80,18,0,0,23,0,0,10098,57,8,87,7,0,0,0,0,0
344,23/12/2021,20211223,11,210,60,50,100,26,4,0,32,0,0,10095,59,8,85,7,0,0,0,0,0
344,23/12/2021,20211223,12,210,50,50,90,35,11,0,40,0,0,10079,60,8,83,7,0,0,0,0,0
344,23/12/2021,20211223,13,220,50,70,100,43,16,2,37,0,0,10073,61,8,82,5,0,0,0,0,0
344,23/12/2021,20211223,14,220,70,80,110,40,17,3,29,0,0,10070,60,8,84,5,0,0,0,0,0
344,23/12/2021,20211223,15,220,70,80,110,42,23,0,10,0,0,10070,59,8,87,7,0,0,0,0,0
344,23/12/2021,20211223,16,220,70,60,110,47,35,0,1,0,0,10070,56,8,92,7,0,0,0,0,0
344,23/12/2021,20211223,17,200,60,60,110,50,38,0,0,0,0,10064,57,8,91,7,0,0,0,0,0
344,23/12/2021,20211223,18,210,70,70,110,52,43,0,0,0,0,10058,50,8,93,7,0,0,0,0,0
344,23/12/2021,20211223,19,210,60,60,100,53,48,0,0,7,2,10053,33,8,96,7,0,1,0,0,0
344,23/12/2021,20211223,20,220,70,70,110,63,58,0,0,7,5,10052,30,8,96,7,0,1,0,0,0
344,23/12/2021,20211223,21,230,70,70,110,71,68,0,0,3,1,10049,16,8,98,7,0,1,0,0,0
344,23/12/2021,20211223,22,230,60,70,100,82,79,0,0,6,1,10044,32,8,98,7,0,1,0,0,0
344,23/12/2021,20211223,23,230,80,80,110,88,85,0,0,5,2,10042,20,8,98,7,0,1,0,0,0
344,23/12/2021,20211223,24,240,70,60,110,94,92,0,0,10,8,10042,33,8,98,7,0,1,0,0,0
344,24/12/2021,20211224,1,260,70,60,110,100,96,0,0,4,2,10042,59,8,97,7,0,1,0,0,0
344,24/12/2021,20211224,2,260,70,70,100,100,91,0,0,0,0,10042,64,8,94,5,0,0,0,0,0
344,24/12/2021,20211224,3,250,60,60,100,97,87,0,0,0,0,10042,65,8,93,7,0,0,0,0,0
344,24/12/2021,20211224,4,250,50,60,90,97,85,0,0,0,0,10042,65,8,91,5,0,0,0,0,0
344,24/12/2021,20211224,5,250,60,60,110,93,81,0,0,0,0,10042,64,8,91,5,0,0,0,0,0
344,24/12/2021,20211224,6,250,60,70,90,87,75,0,0,0,0,10043,64,8,92,7,0,0,0,0,0
344,24/12/2021,20211224,7,250,60,60,100,86,75,0,0,0,0,10043,65,8,92,5,0,0,0,0,0
344,24/12/2021,20211224,8,250,50,50,90,85,74,0,0,0,0,10042,65,8,92,5,0,0,0,0,0
344,24/12/2021,20211224,9,240,50,50,90,87,77,0,8,0,0,10044,65,8,93,5,0,0,0,0,0
344,24/12/2021,20211224,10,240,60,60,90,89,77,0,13,0,0,10043,65,8,92,5,0,0,0,0,0
344,24/12/2021,20211224,11,240,60,60,90,92,77,0,24,0,0,10042,66,8,90,5,0,0,0,0,0
344,24/12/2021,20211224,12,250,50,40,90,92,80,0,20,0,0,10041,60,8,92,5,0,0,0,0,0
344,24/12/2021,20211224,13,260,50,50,80,93,79,0,17,0,0,10040,66,8,90,5,0,0,0,0,0
344,24/12/2021,20211224,14,270,50,40,80,90,77,0,13,0,0,10040,65,8,91,5,0,0,0,0,0
344,24/12/2021,20211224,15,280,40,30,60,88,74,0,5,0,0,10041,70,8,90,5,0,0,0,0,0
344,24/12/2021,20211224,16,250,30,30,60,83,71,0,1,0,-1,10045,57,8,92,7,0,1,0,0,0
344,24/12/2021,20211224,17,20,20,20,40,76,73,0,0,10,9,10048,37,8,98,7,0,1,0,0,0
344,24/12/2021,20211224,18,50,20,10,40,70,67,0,0,7,5,10046,65,8,97,7,0,1,0,0,0
344,24/12/2021,20211224,19,50,20,30,50,67,63,0,0,0,-1,10050,57,8,97,7,0,1,0,0,0
344,24/12/2021,20211224,20,60,40,40,60,62,60,0,0,4,1,10052,58,8,98,7,0,1,0,0,0
344,24/12/2021,20211224,21,70,30,40,50,60,56,0,0,7,2,10052,50,8,97,7,0,1,0,0,0
344,24/12/2021,20211224,22,100,30,30,50,60,55,0,0,5,1,10052,58,8,96,7,0,1,0,0,0
344,24/12/2021,20211224,23,80,30,40,60,59,54,0,0,0,0,10053,59,8,96,7,0,0,0,0,0
344,24/12/2021,20211224,24,60,40,40,60,57,53,0,0,0,0,10052,57,8,97,7,0,0,0,0,0
344,25/12/2021,20211225,1,60,60,60,90,44,40,0,0,0,0,10054,49,8,96,7,0,0,0,0,0
344,25/12/2021,20211225,2,70,60,70,100,41,38,0,0,0,-1,10052,50,8,97,7,0,1,0,0,0
344,25/12/2021,20211225,3,70,60,70,110,36,30,0,0,7,1,10055,60,8,96,7,0,1,0,0,0
344,25/12/2021,20211225,4,70,70,70,110,27,20,0,0,0,-1,10059,59,8,95,7,0,1,0,0,0
344,25/12/2021,20211225,5,70,60,60,100,25,15,0,0,10,1,10065,58,8,93,7,0,1,0,0,0
344,25/12/2021,20211225,6,60,60,60,100,21,12,0,0,0,-1,10070,58,8,93,7,0,1,0,0,0
344,25/12/2021,20211225,7,70,70,70,110,16,4,0,0,0,0,10074,65,8,91,5,0,0,0,0,0
344,25/12/2021,20211225,8,70,60,70,100,3,-12,0,0,0,0,10081,70,8,89,5,0,0,0,0,0
344,25/12/2021,20211225,9,60,60,60,100,-6,-24,0,5,0,0,10089,70,8,87,5,0,0,0,0,0
344,25/12/2021,20211225,10,70,60,70,110,-9,-32,0,21,0,0,10093,70,7,84,5,0,0,0,0,0
344,25/12/2021,20211225,11,70,70,70,110,-2,-31,5,61,0,0,10092,75,8,80,5,0,0,0,0,0
344,25/12/2021,20211225,12,70,70,70,110,2,-41,8,78,0,0,10090,75,0,72,5,0,0,0,0,0
344,25/12/2021,20211225,13,70,70,80,120,9,-40,10,82,0,0,10084,75,0,70,5,0,0,0,0,0
344,25/12/2021,20211225,14,80,60,60,110,10,-37,10,62,0,0,10087,75,0,71,5,0,0,0,0,0
344,25/12/2021,20211225,15,80,70,70,110,4,-52,8,31,0,0,10092,80,0,66,5,0,0,0,0,0
344,25/12/2021,20211225,16,70,60,60,100,-7,-59,0,3,0,0,10094,80,0,68,5,0,0,0,0,0
344,25/12/2021,20211225,17,70,60,60,90,-13,-65,0,0,0,0,10095,80,0,67,5,0,0,0,0,0
344,25/12/2021,20211225,18,80,60,60,110,-18,-78,0,0,0,0,10096,83,0,63,5,0,0,0,0,0
344,25/12/2021,20211225,19,80,60,50,100,-22,-81,0,0,0,0,10099,83,0,63,5,0,0,0,0,0
344,25/12/2021,20211225,20,80,50,50,80,-24,-81,0,0,0,0,10095,83,4,64,5,0,0,0,0,0
344,25/12/2021,20211225,21,80,60,60,90,-24,-79,0,0,0,0,10093,80,8,65,5,0,0,0,0,0
344,25/12/2021,20211225,22,80,60,50,90,-24,-80,0,0,0,0,10090,80,8,65,5,0,0,0,0,0
344,25/12/2021,20211225,23,80,50,40,80,-24,-76,0,0,0,0,10088,80,8,67,5,0,0,0,0,0
344,25/12/2021,20211225,24,80,50,60,90,-32,-79,0,0,0,0,10083,75,1,70,5,0,0,0,0,0
344,26/12/2021,20211226,1,80,50,40,80,-38,-84,0,0,0,0,10083,75,0,70,5,0,0,0,0,0
344,26/12/2021,20211226,2,90,40,30,70,-39,-85,0,0,0,0,10081,75,8,70,5,0,0,0,0,0
344,26/12/2021,20211226,3,70,40,50,70,-39,-86,0,0,0,0,10075,80,8,69,5,0,0,0,0,0
344,26/12/2021,20211226,4,80,40,40,70,-41,-83,0,0,0,0,10072,75,2,72,5,0,0,0,0,0
344,26/12/2021,20211226,5,90,40,40,60,-37,-81,0,0,0,0,10069,75,1,71,5,0,0,0,0,0
344,26/12/2021,20211226,6,80,40,50,70,-39,-80,0,0,0,0,10066,75,8,73,5,0,0,0,0,0
344,26/12/2021,20211226,7,80,40,50,70,-40,-78,0,0,0,0,10064,75,6,74,5,0,0,0,0,0
344,26/12/2021,20211226,8,90,40,30,70,-40,-77,0,0,0,0,10066,75,8,75,5,0,0,0,0,0
